Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
"Only for providers of hosting services, including online platforms",Flickr,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of notices solely processed by automated means,NAM Total,0,"No enforcement action is taken on a fully automated basis. All automated detections are reviewed and verified by a human team member before action is taken. Flickr uses multiple independent automated systems to detect potential policy violations, including hash-matching for CSAM, rules-based risk scoring via a third-party provider (Sift) for fraud and spam, and content classification tools for safety-level enforcement. These systems target different content categories using different technical approaches and cannot be meaningfully aggregated into a single accuracy metric. Flickr monitors system performance through human review and its internal complaints mechanism, and is evaluating methods for per-system performance reporting in future periods."
"Only for providers of hosting services, including online platforms",Flickr,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of notices not processed by automated means,NAM Total,5039,"No enforcement action is taken on a fully automated basis. All automated detections are reviewed and verified by a human team member before action is taken. Flickr uses multiple independent automated systems to detect potential policy violations, including hash-matching for CSAM, rules-based risk scoring via a third-party provider (Sift) for fraud and spam, and content classification tools for safety-level enforcement. These systems target different content categories using different technical approaches and cannot be meaningfully aggregated into a single accuracy metric. Flickr monitors system performance through human review and its internal complaints mechanism, and is evaluating methods for per-system performance reporting in future periods."
"Only for providers of hosting services, including online platforms",Flickr,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,NAM Total,0,"No enforcement action is taken on a fully automated basis. All automated detections are reviewed and verified by a human team member before action is taken. Flickr uses multiple independent automated systems to detect potential policy violations, including hash-matching for CSAM, rules-based risk scoring via a third-party provider (Sift) for fraud and spam, and content classification tools for safety-level enforcement. These systems target different content categories using different technical approaches and cannot be meaningfully aggregated into a single accuracy metric. Flickr monitors system performance through human review and its internal complaints mechanism, and is evaluating methods for per-system performance reporting in future periods."
"Only for providers of hosting services, including online platforms",Flickr,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,NAM Total,0,"No enforcement action is taken on a fully automated basis. All automated detections are reviewed and verified by a human team member before action is taken. Flickr uses multiple independent automated systems to detect potential policy violations, including hash-matching for CSAM, rules-based risk scoring via a third-party provider (Sift) for fraud and spam, and content classification tools for safety-level enforcement. These systems target different content categories using different technical approaches and cannot be meaningfully aggregated into a single accuracy metric. Flickr monitors system performance through human review and its internal complaints mechanism, and is evaluating methods for per-system performance reporting in future periods."
"Only for providers of hosting services, including online platforms",Flickr,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,NAM Total,0,"No enforcement action is taken on a fully automated basis. All automated detections are reviewed and verified by a human team member before action is taken. Flickr uses multiple independent automated systems to detect potential policy violations, including hash-matching for CSAM, rules-based risk scoring via a third-party provider (Sift) for fraud and spam, and content classification tools for safety-level enforcement. These systems target different content categories using different technical approaches and cannot be meaningfully aggregated into a single accuracy metric. Flickr monitors system performance through human review and its internal complaints mechanism, and is evaluating methods for per-system performance reporting in future periods."
Only for providers of online platforms,Flickr,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of notices solely processed by automated means,NAM Trusted Flagger,0,
Only for providers of online platforms,Flickr,2025-01-01/2025-12-31,Use of automated means for content moderation,Number of notices not processed by automated means,NAM Trusted Flagger,0,
Only for providers of online platforms,Flickr,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,NAM Trusted Flagger,0,
Only for providers of online platforms,Flickr,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,NAM Trusted Flagger,0,
Only for providers of online platforms,Flickr,2025-01-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,NAM Trusted Flagger,0,
Only for VLOPs,,,Use of automated means for content moderation,Number of measures solely taken by automated means,bg,,
Only for VLOPs,,,Use of automated means for content moderation,Number of measures solely taken by automated means,[...],,
Only for VLOPs,,,Use of automated means for content moderation,Number of measures solely taken by automated means,sv,,
Only for VLOPs,,,Use of automated means for content moderation,Number of measures not taken by automated means,bg,,
Only for VLOPs,,,Use of automated means for content moderation,Number of measures not taken by automated means,[...],,
Only for VLOPs,,,Use of automated means for content moderation,Number of measures not taken by automated means,sv,,
Only for VLOPs,,,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,,
Only for VLOPs,,,Use of automated means for content moderation,Accuracy of the automated means - Precision,[...],,
Only for VLOPs,,,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv,,
Only for VLOPs,,,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,,
Only for VLOPs,,,Use of automated means for content moderation,Accuracy of the automated means - Precision,[...],,
Only for VLOPs,,,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv,,
Only for VLOPs,,,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,bg,,
Only for VLOPs,,,Use of automated means for content moderation,Accuracy of the automated means - Precision,[...],,
Only for VLOPs,,,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv,,
