Applicability,Service,Reporting period,Section,Indicator,Scope,Value,Contextual Information
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,de,0.94,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,de,0.25,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,el,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,el,0.92,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,el,0.21,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,en,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,en,0.96,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,en,0.71,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,es,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,es,0.95,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,es,0.51,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,et,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,et,0.92,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,et,0.13,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fi,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,fi,0.92,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,fi,0.07,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,fr,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,fr,0.93,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,fr,0.47,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ga,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,ga,0.95,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,ga,0.09,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hr,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,hr,0.92,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,hr,0.23,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,hu,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,hu,0.93,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,hu,0.15,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,it,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,it,0.93,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,it,0.30,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lt,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,lt,0.91,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,lt,0.23,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,lv,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,lv,0.94,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,lv,0.19,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,mt,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,mt,0.91,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,mt,0.04,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,nl,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,nl,0.92,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,nl,0.18,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pl,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,pl,0.91,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,pl,0.30,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,pt,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,pt,0.98,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,pt,0.73,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,ro,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,ro,0.92,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,ro,0.23,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sk,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sk,0.91,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sk,0.15,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sl,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sl,0.94,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sl,0.17,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,sv,1.00,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,sv,0.90,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
Only for VLOPs,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,sv,0.10,Indicators of accuracy per language are provided for content in instances where language prediction was available and applicable. 
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_CYBER_VIOLENCE,1.00,"We use automated systems in combination to address different types of harm, represented here by category."
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_CYBER_VIOLENCE,0.99,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_CYBER_VIOLENCE,0.08,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,1.00,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,0.69,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_DATA_PROTECTION_AND_PRIVACY_VIOLATIONS,0.15,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,1.00,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,0.99,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_ILLEGAL_OR_HARMFUL_SPEECH,0.10,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,1.00,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,0.98,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_INTELLECTUAL_PROPERTY_INFRINGEMENTS,0.23,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,1.00,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,0.98,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_NEGATIVE_EFFECTS_ON_CIVIC_DISCOURSE_OR_ELECTIONS,0.01,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,1.00,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,0.93,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_PROTECTION_OF_MINORS,0.76,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,1.00,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,0.96,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_RISK_FOR_PUBLIC_SECURITY,0.68,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,1.00,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,0.96,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_SCAMS_AND_FRAUD,0.83,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_SELF_HARM,1.00,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_SELF_HARM,0.97,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_SELF_HARM,0.55,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,1.00,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,0.93,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_UNSAFE_AND_PROHIBITED_PRODUCTS,0.59,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_VIOLENCE,1.00,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_VIOLENCE,0.95,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_VIOLENCE,0.42,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Accuracy,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,1.00,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Precision,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,0.96,
All,Facebook,2025-07-01/2025-12-31,Use of automated means for content moderation,Accuracy of the automated means - Recall,STATEMENT_CATEGORY_OTHER_VIOLATION_TC,0.70,
